0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		
0.000000		0.304174		0.176137		0.103410		0.061299		0.035953		0.019719		0.008209		-0.001478		-0.012075		-0.027022		-0.051588		-0.095345		-0.176496		-0.326289		0.000000		
0.000000		0.514591		0.296954		0.176195		0.105826		0.062788		0.034712		0.014581		-0.002152		-0.020175		-0.045442		-0.086618		-0.159805		-0.297004		-0.557829		0.000000		
0.000000		0.519762		0.319202		0.197308		0.122115		0.074049		0.041364		0.016743		-0.005013		-0.028828		-0.060678		-0.109179		-0.188533		-0.323048		-0.550775		0.000000		
0.000000		0.400611		0.262772		0.171710		0.111271		0.069926		0.039947		0.016029		-0.005922		-0.029822		-0.060279		-0.103533		-0.168680		-0.268870		-0.420879		0.000000		
0.000000		0.216370		0.159568		0.115490		0.081332		0.054439		0.032470		0.013349		-0.004882		-0.024270		-0.047137		-0.076219		-0.114668		-0.165618		-0.230834		0.000000		
0.000000		0.016999		0.043638		0.049352		0.044129		0.034029		0.022144		0.009780		-0.002684		-0.015238		-0.027780		-0.039552		-0.048229		-0.048436		-0.029685		0.000000		
0.000000		-0.148946		-0.051364		-0.005850		0.011803		0.015405		0.012300		0.006312		-0.000397		-0.006216		-0.009194		-0.005982		0.009709		0.049549		0.134426		0.000000		
0.000000		-0.226866		-0.094312		-0.033201		-0.006482		0.003472		0.005329		0.003569		0.001012		-0.000039		0.003144		0.014824		0.042350		0.098613		0.207619		0.000000		
0.000000		-0.149727		-0.067867		-0.027442		-0.008713		-0.000938		0.001474		0.001497		0.000950		0.001300		0.004288		0.012647		0.031189		0.068615		0.140773		0.000000		
0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		
