0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		
0.000000		0.085036		0.063060		0.034065		0.014370		0.004818		0.001330		0.000271		-0.000156		-0.000898		-0.003254		-0.010052		-0.026402		-0.060192		-0.101248		0.000000		
0.000000		0.085818		0.087258		0.053374		0.023257		0.007789		0.002122		0.000429		-0.000232		-0.001361		-0.004951		-0.015302		-0.039814		-0.085267		-0.112541		0.000000		
0.000000		0.057056		0.065590		0.044317		0.020025		0.006721		0.001808		0.000362		-0.000182		-0.001094		-0.004003		-0.012383		-0.031936		-0.065727		-0.083149		0.000000		
0.000000		0.027399		0.033650		0.024123		0.011353		0.003876		0.001046		0.000210		-0.000101		-0.000612		-0.002224		-0.006768		-0.016964		-0.034317		-0.042816		0.000000		
0.000000		-0.000000		-0.000000		-0.000000		-0.000000		-0.000000		-0.000000		-0.000000		-0.000000		-0.000000		0.000000		-0.000000		-0.000000		-0.000000		-0.000000		0.000000		
0.000000		-0.027399		-0.033650		-0.024123		-0.011353		-0.003876		-0.001046		-0.000210		0.000101		0.000612		0.002224		0.006768		0.016964		0.034317		0.042816		0.000000		
0.000000		-0.057056		-0.065590		-0.044317		-0.020025		-0.006721		-0.001808		-0.000362		0.000182		0.001094		0.004003		0.012383		0.031936		0.065727		0.083149		0.000000		
0.000000		-0.085818		-0.087258		-0.053374		-0.023257		-0.007789		-0.002122		-0.000429		0.000232		0.001361		0.004951		0.015302		0.039814		0.085267		0.112541		0.000000		
0.000000		-0.085036		-0.063060		-0.034065		-0.014370		-0.004818		-0.001330		-0.000271		0.000156		0.000898		0.003254		0.010052		0.026402		0.060192		0.101248		0.000000		
0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		0.000000		
